movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
29,21915,3.5,1298657196,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,,,,,,3,1980,24.54,0.50,0.00,,,,,
29,21938,4.0,966909380,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,919,527,246,290,296,31,1983,18.46,4.68,0.60,Drama,Comedy,Crime,Thriller,Romance
29,23306,2.5,1205377666,0,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,407,520,50,318,858,8,1992,8.14,3.69,0.75,Crime,Comedy,Horror,Drama,Thriller
29,24626,5.0,1230433122,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,741,903,923,908,912,49,1985,16.37,3.82,0.77,Thriller,Drama,Comedy,Crime,Sci-Fi
29,25208,4.5,1311122627,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,733,260,356,924,,10,1989,9.28,3.05,1.44,Adventure,Drama,Sci-Fi,Action,Comedy
29,25267,4.5,1072931031,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,522,551,229,,,3,1993,1.00,4.00,0.50,Drama,Thriller,Animation,Children,Fantasy
29,2720,5.0,859969126,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,778,58,36,1,736,22,1995,0.59,3.32,0.65,Comedy,Drama,Adventure,Romance,Crime
29,27557,5.0,1060982538,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,,,,,,3,1994,1.53,2.17,0.29,,,,,
29,27860,5.0,1418937216,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,47,858,111,318,,4,1984,11.95,5.00,0.00,Crime,Drama,Thriller,Mystery,
29,28340,4.5,1094952118,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,110,913,527,322,902,100,1990,13.08,2.83,1.14,Comedy,Drama,Romance,Thriller,Action
29,28343,3.5,1119291573,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,111,527,608,318,592,29,1992,4.82,3.12,1.07,Thriller,Crime,Drama,Comedy,Mystery
29,4302,4.0,1257201174,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,306,97,50,896,52,11,1994,0.93,3.59,0.49,Drama,Thriller,Crime,Mystery,Romance
29,4436,4.0,842906231,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,260,162,532,170,475,100,1992,6.61,3.29,0.97,Drama,Action,Thriller,Comedy,Crime
29,5331,5.0,939120368,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,595,1,745,589,32,17,1990,13.91,3.47,1.37,Comedy,Drama,Animation,Children,Fantasy
29,6168,5.0,840718754,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,482,175,43,154,164,100,1993,2.93,3.28,0.94,Drama,Thriller,Comedy,Crime,Romance
29,7158,5.0,961982409,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,32,541,778,608,50,11,1987,12.30,4.36,0.50,Thriller,Comedy,Drama,Crime,Action
29,7429,4.0,996522306,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,288,260,520,,,5,1985,12.42,3.80,0.84,Action,Comedy,Adventure,Sci-Fi,Crime
29,8065,5.0,859854059,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,694,849,832,802,260,25,1995,3.78,3.24,0.97,Action,Drama,Thriller,Adventure,Romance
29,8091,5.0,1367083491,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,293,527,593,296,47,11,1991,8.21,4.05,0.93,Drama,Thriller,Crime,Comedy,Mystery
29,8807,3.0,1334399762,0,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,353,410,172,158,466,56,1992,8.90,4.25,0.76,Action,Comedy,Thriller,Adventure,Crime
29,9463,3.5,1076995094,1,1995,Adventure,Drama,Fantasy,1859,3.92,0.97,344,165,589,553,497,17,1989,15.31,3.65,1.28,Comedy,Action,Western,Drama,Adventure
290,12458,4.0,1185315143,1,1994,Crime,Drama,,888,4.02,0.87,924,29,,,,5,1990,12.44,2.60,2.04,Adventure,Drama,Sci-Fi,Fantasy,Mystery
290,12893,5.0,997013818,1,1994,Crime,Drama,,888,4.02,0.87,522,357,457,16,337,95,1994,1.45,3.47,1.09,Thriller,Comedy,Drama,Action,Crime
290,13622,5.0,975440572,1,1994,Crime,Drama,,888,4.02,0.87,70,480,589,144,110,11,1991,6.83,3.73,1.27,Action,Thriller,Crime,Drama,Horror
290,13773,5.0,945191497,1,1994,Crime,Drama,,888,4.02,0.87,296,534,866,39,25,32,1985,18.98,4.09,0.89,Drama,Romance,Comedy,Crime,Animation
290,14793,4.0,1295741059,1,1994,Crime,Drama,,888,4.02,0.87,434,253,231,364,590,35,1988,12.41,3.74,0.71,Drama,Crime,Thriller,Adventure,Comedy
290,16251,5.0,1003016977,1,1994,Crime,Drama,,888,4.02,0.87,282,552,597,852,539,47,1988,12.50,3.55,1.02,Drama,Comedy,Thriller,Romance,Action
290,17303,4.0,1404224568,1,1994,Crime,Drama,,888,4.02,0.87,590,593,296,608,318,6,1993,2.23,4.17,0.61,Crime,Drama,Thriller,Comedy,Horror
290,17770,4.0,944915579,1,1994,Crime,Drama,,888,4.02,0.87,919,121,912,923,858,21,1984,19.20,4.38,0.80,Comedy,Drama,Romance,Fantasy,War
290,22710,4.5,1373231376,1,1994,Crime,Drama,,888,4.02,0.87,162,246,110,910,678,29,1979,19.12,4.33,0.89,Drama,Crime,Thriller,Comedy,Mystery
290,25785,5.0,940934059,1,1994,Crime,Drama,,888,4.02,0.87,34,6,47,112,164,34,1987,15.05,4.03,1.19,Drama,Thriller,Crime,Comedy,Mystery
290,26107,5.0,843596416,1,1994,Crime,Drama,,888,4.02,0.87,551,314,671,6,224,57,1992,8.10,4.42,0.82,Drama,Comedy,Crime,Thriller,Romance
290,2739,4.0,939108901,1,1994,Crime,Drama,,888,4.02,0.87,32,281,908,296,608,7,1986,14.71,4.57,0.53,Drama,Crime,Thriller,Comedy,Mystery
290,28521,3.5,1184286836,1,1994,Crime,Drama,,888,4.02,0.87,296,50,745,,,5,1994,0.55,3.50,0.79,Comedy,Crime,Thriller,Animation,Children
290,29730,5.0,864645990,1,1994,Crime,Drama,,888,4.02,0.87,58,29,52,858,708,20,1993,6.56,3.70,0.98,Comedy,Drama,Sci-Fi,Adventure,Romance
290,3703,4.0,1111572110,1,1994,Crime,Drama,,888,4.02,0.87,147,647,858,442,32,11,1992,6.83,3.18,0.93,Drama,Sci-Fi,Action,Crime,Mystery
290,5169,3.0,833549013,0,1994,Crime,Drama,,888,4.02,0.87,527,356,350,25,50,55,1993,2.76,3.62,0.80,Thriller,Drama,Action,Crime,Romance
290,5225,4.0,954189331,1,1994,Crime,Drama,,888,4.02,0.87,223,,,,,3,1995,1.00,3.00,1.00,Comedy,,,,
290,9001,5.0,881164329,1,1994,Crime,Drama,,888,4.02,0.87,110,260,905,858,,4,1969,25.65,5.00,0.00,Drama,Action,Crime,Comedy,Romance
290,9048,5.0,1037418456,1,1994,Crime,Drama,,888,4.02,0.87,296,247,232,306,608,25,1986,18.46,4.12,1.05,Drama,Thriller,Crime,Mystery,Romance
291,11434,3.0,1016409047,0,1996,Drama,Thriller,,145,2.33,1.04,358,327,592,25,290,100,1991,10.51,3.25,0.98,Drama,Thriller,Comedy,Romance,Action
291,18605,4.0,970365639,1,1996,Drama,Thriller,,145,2.33,1.04,540,103,423,782,662,100,1990,11.55,4.23,0.75,Drama,Thriller,Crime,Comedy,Horror
291,2259,3.0,955765036,0,1996,Drama,Thriller,,145,2.33,1.04,373,161,750,332,524,100,1990,13.17,3.57,1.16,Comedy,Drama,Adventure,Children,Romance
291,25031,1.0,836217713,0,1996,Drama,Thriller,,145,2.33,1.04,428,8,516,542,733,100,1993,6.48,2.45,1.33,Drama,Comedy,Romance,Children,Animation
291,4358,2.0,976120937,0,1996,Drama,Thriller,,145,2.33,1.04,851,553,348,535,595,100,1989,13.21,3.79,1.30,Thriller,Action,Drama,Crime,Adventure
292,10037,4.0,832437607,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,185,208,161,10,318,17,1993,1.68,4.06,0.75,Thriller,Action,Adventure,Crime,Drama
292,10251,4.0,836444546,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,349,380,296,,10,1993,1.85,3.40,0.84,Crime,Drama,Thriller,Comedy,Action
292,1026,4.0,833597398,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,316,296,,,13,1993,1.85,3.38,0.77,Thriller,Action,Adventure,Comedy,Crime
292,10385,4.0,851896984,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,534,497,838,158,62,1992,10.48,4.00,0.87,Drama,Romance,Comedy,Children,Adventure
292,1068,4.0,1137781542,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,539,253,161,293,223,61,1992,7.25,4.23,0.59,Thriller,Comedy,Action,Drama,Adventure
292,11309,2.5,1171923039,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,48,442,778,858,47,35,1993,4.86,2.66,1.80,Drama,Thriller,Adventure,Crime,Action
292,11357,4.0,1403404526,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,357,587,539,733,44,63,1992,5.51,3.88,0.65,Thriller,Action,Comedy,Adventure,Crime
292,11526,3.0,846255573,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,356,457,590,,,6,1991,2.14,3.67,0.82,Drama,Adventure,Western,Thriller,Comedy
292,11711,3.0,833122174,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,349,590,150,592,13,1993,1.99,3.46,0.78,Drama,Action,Adventure,Thriller,Crime
292,11794,3.0,1123798133,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,231,733,589,150,592,100,1987,15.66,3.75,0.81,Drama,Comedy,Thriller,Crime,Romance
292,11904,5.0,846203092,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,356,457,165,588,153,11,1993,0.87,3.82,0.87,Comedy,Action,Adventure,Crime,Thriller
292,12013,3.0,841559672,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,527,225,377,47,454,37,1993,1.75,3.49,0.80,Drama,Thriller,Crime,Action,Adventure
292,12857,3.0,978460779,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,380,110,,,,11,1994,1.43,3.00,0.63,Action,Drama,War,Adventure,Comedy
292,12868,3.0,1068421209,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,198,353,377,592,733,13,1989,15.90,3.50,0.91,Action,Thriller,Crime,Sci-Fi,Drama
292,12899,5.0,847796080,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,231,349,356,457,150,7,1994,0.69,4.29,0.95,Drama,Adventure,Thriller,Comedy,IMAX
292,1302,4.0,833704723,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,318,329,595,153,16,1993,1.81,3.94,1.06,Adventure,Action,Thriller,Crime,Drama
292,13023,4.0,1190239232,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,733,10,316,47,39,1993,3.19,3.46,1.10,Thriller,Action,Adventure,Drama,Sci-Fi
292,13026,2.0,835216051,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,595,588,590,,,10,1992,2.06,3.30,0.48,Adventure,Animation,Children,Musical,Drama
292,13111,3.0,835714038,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,339,595,588,153,349,15,1993,1.91,3.33,0.98,Action,Comedy,Crime,Thriller,Adventure
292,13867,3.0,835546851,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,590,296,,,,3,1991,2.65,3.67,0.58,Drama,Comedy,Crime,Thriller,Adventure
292,13869,4.0,1117873551,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,231,50,349,608,527,13,1992,5.01,4.31,0.66,Drama,Thriller,Crime,Action,Comedy
292,13920,3.5,1367435299,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,586,539,587,733,316,38,1993,3.24,3.97,1.19,Thriller,Action,Comedy,Adventure,Drama
292,13977,3.0,832752972,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,1,318,595,588,,20,1993,1.76,2.95,0.83,Animation,Children,Adventure,Comedy,Musical
292,13983,2.0,1239395175,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,10,733,316,349,364,38,1987,13.61,3.45,1.14,Thriller,Drama,Action,Crime,Adventure
292,14001,2.0,837512682,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,590,296,,,14,1993,1.79,3.14,1.03,Drama,Crime,Comedy,Thriller,Adventure
292,1436,2.0,847472317,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,81,924,318,17,527,100,1986,17.36,3.27,0.83,Drama,Comedy,Romance,Crime,Thriller
292,1445,4.0,835361563,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,590,150,,,9,1993,1.48,2.89,1.36,Drama,Adventure,IMAX,Western,Crime
292,14546,4.0,1018369515,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,589,165,858,599,665,17,1991,7.93,4.35,0.86,Drama,Thriller,Comedy,Crime,Children
292,14635,2.5,1179834370,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,592,589,364,595,318,12,1992,1.82,3.42,0.97,Thriller,Crime,Action,Drama,Comedy
292,14705,2.5,1249401274,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,930,908,106,936,968,100,1991,11.19,2.67,0.87,Drama,Comedy,Thriller,Crime,Adventure
292,14815,4.0,1076459391,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,364,50,648,32,588,25,1988,14.78,3.72,0.94,Thriller,Comedy,Adventure,Mystery,Drama
292,15026,3.0,845287285,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,110,318,356,434,349,19,1993,1.70,3.58,0.96,Thriller,Crime,Drama,Action,Comedy
292,15099,4.0,945978005,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,733,555,6,266,105,89,1987,17.04,3.47,0.98,Drama,Romance,Thriller,Comedy,Crime
292,15203,2.0,1157250135,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,47,527,434,344,367,32,1990,10.58,3.53,1.39,Drama,Thriller,Crime,Comedy,Adventure
292,15379,3.0,832446323,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,300,161,318,231,590,19,1993,1.83,3.26,0.81,Drama,Adventure,Comedy,Crime,Thriller
292,15601,2.0,1347683832,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,231,344,500,917,848,100,1985,17.95,3.12,1.17,Drama,Comedy,Romance,Thriller,Children
292,15794,3.0,840639280,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,457,316,349,590,150,11,1993,2.04,3.64,1.03,Adventure,Drama,Action,Thriller,IMAX
292,15863,3.0,1118679375,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,153,260,592,903,,37,1989,13.48,2.14,1.04,Action,Thriller,Crime,Adventure,Drama
292,15951,5.0,1111477160,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,165,367,1,380,589,11,1989,16.49,3.36,1.00,Action,Crime,Thriller,Adventure,Comedy
292,16034,4.0,834781225,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,349,242,302,26,24,1993,1.53,3.50,0.66,Drama,Comedy,Thriller,Crime,Action
292,16132,3.0,1158712333,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,597,364,648,592,480,24,1992,6.41,3.65,1.02,Comedy,Adventure,Drama,Thriller,Animation
292,16927,3.0,848120663,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,595,588,380,590,17,1993,1.75,2.65,1.54,Adventure,Action,Comedy,Romance,Thriller
292,16958,2.0,832242701,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,161,339,318,590,150,21,1993,1.72,3.10,1.04,Drama,Comedy,Crime,Thriller,Adventure
292,17002,3.0,1426861771,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,357,527,356,110,593,13,1992,6.21,3.50,0.96,Drama,Crime,War,Comedy,Romance
292,18081,3.0,849005292,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,316,356,457,296,590,14,1993,1.76,3.29,0.83,Drama,Adventure,Comedy,Thriller,Western
292,18409,3.0,859106729,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,208,507,910,223,428,100,1985,17.45,3.06,0.87,Crime,Drama,Thriller,Comedy,Action
292,18461,3.0,840442349,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,457,593,588,590,150,8,1992,2.12,3.88,0.64,Drama,Thriller,Adventure,Comedy,Crime
292,18616,4.0,836406256,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,349,165,380,296,11,1993,2.02,3.73,1.19,Drama,Adventure,Thriller,Crime,Action
292,18742,4.0,842730530,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,62,161,349,318,780,17,1993,1.49,3.82,1.01,Drama,Thriller,Action,Adventure,Comedy
292,18851,3.0,994860388,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,832,535,597,480,364,46,1991,8.20,4.25,0.61,Drama,Thriller,Action,Crime,Comedy
292,18875,4.0,1049734432,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,288,170,350,257,280,56,1992,8.97,3.70,0.87,Thriller,Drama,Sci-Fi,Action,Crime
292,19007,3.0,832352521,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,161,165,349,150,,15,1993,1.83,3.20,0.56,Drama,Thriller,Action,Crime,Adventure
292,19290,2.5,1417938762,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,454,733,597,231,165,59,1989,12.66,3.97,0.68,Thriller,Drama,Comedy,Action,Adventure
292,19911,4.0,848991251,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,316,349,356,595,16,1993,1.80,4.50,0.89,Adventure,Action,Comedy,Thriller,Drama
292,2014,3.0,978407406,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,168,517,442,89,316,33,1992,5.46,3.61,0.97,Action,Thriller,Adventure,Sci-Fi,Drama
292,20738,4.0,840198155,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,329,457,316,593,349,12,1993,1.95,3.92,0.90,Drama,Thriller,Crime,Adventure,Action
292,2081,3.5,1097461300,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,595,648,165,380,150,48,1989,13.28,3.50,1.21,Drama,Comedy,Thriller,Action,Adventure
292,20810,4.0,839067439,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,316,329,153,349,590,12,1993,2.00,3.83,0.83,Adventure,Action,Drama,Crime,Thriller
292,2107,4.0,1202872183,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,153,648,590,586,522,69,1993,3.94,3.96,0.83,Action,Thriller,Comedy,Adventure,Crime
292,21129,4.0,1129914961,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,39,145,368,474,648,50,1993,4.19,3.76,0.92,Comedy,Thriller,Action,Adventure,Drama
292,21447,5.0,829991001,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,280,256,185,300,296,45,1994,1.23,3.58,0.92,Comedy,Drama,Thriller,Crime,Romance
292,21973,3.0,846664565,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,356,457,349,296,150,15,1993,1.73,3.47,0.52,Drama,Thriller,Crime,Action,Adventure
292,22084,3.0,1139805913,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,253,736,733,329,858,37,1991,9.81,3.45,0.73,Thriller,Action,Drama,Crime,Adventure
292,22101,3.0,930430293,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,112,474,480,380,349,12,1994,1.44,3.83,1.27,Action,Thriller,Adventure,Sci-Fi,Drama
292,22277,3.0,879893993,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,276,587,539,339,586,72,1992,7.62,3.60,0.64,Action,Drama,Adventure,Thriller,Romance
292,22285,3.0,834505159,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,593,326,36,111,162,19,1992,4.35,3.95,0.91,Drama,Crime,Thriller,Adventure,IMAX
292,22385,3.0,965674739,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,536,345,350,805,508,49,1994,1.37,3.94,1.07,Drama,Comedy,Romance,Thriller,Action
292,23171,2.0,1131142045,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,541,1,589,745,832,48,1992,7.51,2.53,0.55,Thriller,Animation,Children,Comedy,Action
292,23268,4.0,836141048,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,316,329,595,349,14,1993,1.45,3.64,1.01,Drama,Adventure,Crime,Thriller,IMAX
292,23354,2.5,1211378355,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,587,454,457,539,597,24,1993,1.76,3.04,1.30,Drama,Comedy,Thriller,Romance,Crime
292,23687,1.0,833644421,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,,,,,,8,1993,2.38,1.38,0.74,,,,,
292,23912,4.0,838653954,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,801,780,262,168,442,100,1993,7.97,3.69,0.66,Drama,Romance,Comedy,Action,Thriller
292,24154,3.0,842002699,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,230,22,272,273,36,53,1993,1.52,3.64,0.96,Drama,Romance,Adventure,Crime,Action
292,24157,0.5,1285981829,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,597,153,595,364,47,46,1992,7.62,2.35,1.76,Adventure,Drama,Comedy,Thriller,Romance
292,24220,3.0,837590700,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,349,,,,,12,1993,1.93,3.08,0.29,Action,Crime,Drama,Thriller,
292,24507,4.0,834432398,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,588,296,,,,9,1992,2.15,3.00,1.12,Comedy,Crime,Drama,Thriller,Adventure
292,24765,4.0,834878011,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,316,329,595,165,588,14,1993,1.86,3.64,1.34,Drama,Adventure,Crime,Thriller,Action
292,24916,3.0,863037891,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,50,593,457,32,800,44,1993,7.55,3.23,0.74,Thriller,Mystery,Crime,Drama,Action
292,2509,3.0,1124834709,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,349,377,648,780,590,43,1988,14.35,4.02,0.87,Thriller,Drama,Action,Crime,Comedy
292,25244,3.0,888115851,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,10,216,161,551,500,35,1988,13.46,3.77,1.24,Drama,Thriller,Comedy,Romance,War
292,25486,5.0,845735644,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,208,480,356,434,316,19,1993,1.77,4.11,0.99,Adventure,Action,Thriller,Comedy,Crime
292,2562,2.0,832798888,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,150,592,296,,,14,1993,1.54,3.07,0.92,Crime,Drama,Thriller,Comedy,Action
292,26185,4.0,974913847,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,165,10,110,253,419,100,1992,8.40,3.50,1.04,Comedy,Children,Romance,Drama,Animation
292,26256,3.0,835124521,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,590,296,,,,9,1993,1.64,2.67,1.41,Drama,Comedy,Crime,Thriller,Adventure
292,26482,5.0,847313960,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,356,165,457,153,150,14,1993,1.92,3.64,0.84,Comedy,Crime,Drama,Thriller,Adventure
292,26651,4.5,1094009547,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,733,34,349,608,527,29,1992,9.09,3.24,1.45,Drama,Thriller,Comedy,Adventure,Crime
292,26673,1.0,899830045,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,592,198,260,150,858,20,1992,6.37,3.15,1.18,Action,Thriller,Crime,Adventure,Drama
292,27195,3.0,956272237,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,428,454,508,597,477,36,1986,17.18,3.56,1.16,Drama,Thriller,Crime,Action,Romance
292,27585,3.0,955307535,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,593,589,,,,17,1994,1.52,2.71,1.16,Action,Sci-Fi,Crime,Horror,Thriller
292,28173,3.0,945236962,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,42,353,364,588,595,43,1993,1.61,3.86,0.94,Drama,Crime,Thriller,Comedy,Action
292,28298,3.0,854731102,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,110,318,593,231,356,30,1993,1.80,3.53,0.90,Thriller,Drama,Crime,Action,Adventure
292,28312,4.0,1226428443,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,733,480,16,368,442,42,1990,11.24,4.26,0.87,Thriller,Comedy,Drama,Action,Crime
292,28792,3.0,834242181,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,318,595,165,588,21,17,1992,3.48,3.53,1.12,Crime,Comedy,Drama,Thriller,Adventure
292,29406,3.0,835947570,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,318,316,329,588,14,1993,1.92,3.86,0.77,Adventure,Action,Drama,Crime,Thriller
292,3149,3.5,1077395939,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,370,912,339,455,150,36,1991,9.84,4.00,1.08,Drama,Action,Thriller,Adventure,Crime
292,3230,5.0,846017166,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,356,318,480,457,593,16,1993,1.82,3.88,1.15,Drama,Thriller,Crime,Comedy,Adventure
292,3501,4.0,848420635,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,316,356,595,165,16,1993,1.80,3.81,1.05,Adventure,Action,Thriller,Drama,Comedy
292,4365,4.0,832195483,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,1,595,588,349,,15,1993,1.99,3.07,0.80,Animation,Children,Adventure,Comedy,Musical
292,5033,3.0,831709285,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,1,595,590,380,296,14,1993,2.02,3.43,0.65,Comedy,Adventure,Drama,Thriller,Romance
292,5169,4.0,833548756,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,590,318,150,480,377,35,1993,1.47,3.69,0.87,Thriller,Action,Crime,Adventure,Drama
292,5375,4.0,858635723,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,474,185,364,356,590,21,1993,1.33,4.71,0.64,Drama,Thriller,Crime,Adventure,Action
292,5381,2.0,831441230,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,300,249,222,555,231,26,1993,1.57,3.92,0.89,Drama,Adventure,Comedy,Crime,Thriller
292,5415,2.0,974835670,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,736,648,353,507,349,33,1990,8.64,2.76,1.46,Action,Thriller,Crime,Adventure,Sci-Fi
292,5559,3.0,839329442,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,434,593,165,349,590,13,1993,1.63,3.62,1.39,Thriller,Action,Adventure,Drama,Crime
292,5779,1.0,1023907431,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,247,919,608,293,166,25,1987,18.03,2.68,1.31,Crime,Thriller,Drama,Comedy,Adventure
292,6848,3.0,832878495,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,595,590,,,,14,1993,1.56,2.86,0.77,Adventure,Drama,Western,Animation,Children
